company,culture,job_addr,job_description,job_posted,job_security_advance,job_title,link,management,reviews_score,reviews_total,salary,salary_benefits,salary_bins,work_life_bal,salary_bins_int
Amazon Corporate LLC,3.5,"New York, NY","
Analyze data, run computational experiments, and fine-tune model parameters for the new forecasting models built by machine learning scientists....",15 days ago,3.3,Business Intelligence Engineer,http://www.indeed.com/rc/clk?jk=ceff0f684a560370&fccid=fe2d21eef233e94a,3.3,3.7,"9,526",-,3.8,"$90,000+",3.4,90000
Elevate Recruiting Group,-,"New York, NY","
Machine Learning, Data Mining. Making use of the Data Warehouse, which is one of the media industrys largest data warehouse environments....",23 days ago,-,Data Scientist,http://www.indeed.com/rc/clk?jk=f4b699bf39538bc0&fccid=ea0afd5c2a813ac2,-,3.7,-,-,-,"$90,000+",-,90000
KPMG,3.8,"New York, NY 10154 (Midtown area)","
Eight years of professional experience working as a Data Scientist. Machine learning, data visualization, statistical modeling, data mining, or information...",14 days ago,3.8,Manager - Data Scientist,http://www.indeed.com/rc/clk?jk=fdf621504318976d&fccid=2dd390c3a48a7ed0,3.7,4.0,"1,759",-,3.6,"$90,000+",3.4,90000
IBM,3.8,"New York, NY","
Data and Analytics. As an Analytics Specialist or Data Scientist, you will have the opportunity to do create and deliver that value....",30+ days ago,3.6,Digital & Performance Marketing Professional - Analytics and...,http://www.indeed.com/rc/clk?jk=8fbbabe4d424e191&fccid=de71a49b535e21cb,3.5,4.0,"12,047",-,3.5,"$90,000+",3.8,90000
SolveBio,-,"New York, NY","
As a data bioinformatician at SolveBio, you’ll join our ambitious team of scientists and engineers in designing and building the killer app of genomics....",30+ days ago,-,Data Bioinformatician (Contract),http://www.indeed.com/rc/clk?jk=4c3cc3824733d28d&fccid=e7a6698f875cb18e,-,4.0,-,-,-,"$90,000+",-,90000
AreteX Systems,-,"New York, NY","
Candidates with experience in the analysis of data generated by medical devices such as mechanical ventilators and hemodynamic monitors data would be given a...",30+ days ago,-,Research Scientist: Control Systems,http://www.indeed.com/cmp/AreteX-Engineering/jobs/Research-Scientist-4eb974f1b2d8b222?r=1&fccid=db9e25c7e187cdd4,-,4.2,-,-,-,"$90,000+",-,90000
DataKind,-,"New York, NY","
A mid-career data scientist - You have a successful track record leading and executing a broad range of data science projects spanning the entire project...",30+ days ago,-,Data Scientist,http://www.indeed.com/rc/clk?jk=53839cd3265499b6&fccid=1d8e31f3f2dffe07,-,3.9,-,-,-,"$90,000+",-,90000
Memorial Sloan Kettering Cancer Center,4.0,"New York, NY 10065 (Upper East Side area)","
Working together with members in the group, the *Bioinformatics Data Scientist*. As part of their role the Bioinformatics data scientist will support end-to-end...",30+ days ago,3.8,"Bioinformatics Data Scientist - Cancer Genomics, Clinical Re...",http://www.indeed.com/company/Memorial-Sloan-Kettering/jobs/Bioinformatic-Data-Scientist-303c63a90f27ec14?r=1&fccid=1320c50b75f44505,3.6,4.2,361,-,4.2,"$90,000+",4.0,90000
Perella Weinberg Partners,4.0,"New York, NY 10153 (Midtown area)","
Manage large datasets, ensure consistency and accuracy of data, and create visualizations to help with the understanding of the data....",30+ days ago,3.5,Data Scientist / Quantitative Developer,http://www.indeed.com/rc/clk?jk=29fe9a4a71315d2d&fccid=c40cddb354668197,3.2,4.1,8,-,4.3,"$90,000+",3.2,90000
Spreemo,-,"New York, NY","
As a Data Scientist and Statistician at Spreemo, you will work with a growing multidisciplinary team of talented Data Scientists, Statisticians, Healthcare...",30+ days ago,-,"Data Scientist, Statistician",http://www.indeed.com/rc/clk?jk=97649b6c063357fe&fccid=0379da7d0045132f,-,3.9,-,-,-,"$90,000+",-,90000
GMS Advisors,-,"New York, NY 10017 (Midtown area)","
Experience researching large data sets related to trading (tick/market data, orders and trades) is a plus. The research tasks involve developing research plans,...",19 days ago,-,Quantitative Developer / Data Scientist,http://www.indeed.com/rc/clk?jk=b5c967e8c45af0df&fccid=2c9b285e5bc81bc2,-,3.6,-,-,-,"$90,000+",-,90000
Payette Group,-,"New York, NY","
As a data scientist, you will work with a world-class team of data scientists and engineers as we build the theater industry's finest intelligence platform....",26 days ago,-,Data Scientist,http://www.indeed.com/rc/clk?jk=c468902984c35e75&fccid=0713d0f87189170a,-,3.8,-,-,-,"$90,000+",-,90000
Sudler& Hennessey,-,"New York, NY","
Analyze data files, data layouts and data dictionaries to understand data structure and operating rules for transforming to common data format....",13 days ago,-,Business Strategy & Digital Analyst,http://www.indeed.com/rc/clk?jk=9602af0748055dc4&fccid=b8ac241e67928024,-,3.8,-,-,-,"$90,000+",-,90000
AT&T,3.6,"Middletown, NJ 07748","
Our Labs Technology Research Group is looking for a Senior Inventive Scientist to join their team. Familiarity with Agile development process, continuous...",4 days ago,3.4,Senior Inventive Scientist Labs Research Machine Learning,http://www.indeed.com/rc/clk?jk=09a4dac6308f84de&fccid=25b5166547bbf543,3.4,3.9,"14,214",-,4.0,"$90,000+",3.5,90000
eTemp,3.0,"New York, NY","
High growth company focused on using data science to transform the way individuals are hired, is looking for an inventive, collaborative, methodologically...",30+ days ago,2.0,Mid - Senior Level Data Scientist,http://www.indeed.com/company/Krew-Enterprises/jobs/Mid-8432672d375a6d51?r=1&fccid=74bdd56451a18362,3.0,4.0,-,-,2.0,"$90,000+",5.0,90000
ADP,3.7,"Roseland, NJ 07068","
ADP is hiring a Lead Data Scientist. Exceptional quantitative and data analysis skills. The Lead Data Scientist will be responsible for deriving actionable...",11 hours ago,3.5,Lead Data Scientist,http://www.indeed.com/rc/clk?jk=2d46d531d922aaee&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$90,000+",3.8,90000
JPMorgan Chase,3.7,"New York, NY","
Clearly define analytics (and work with data scientists to execute the analytics). Establish a grounding within the Big Data space....",1 day ago,3.4,Big Data Product Strategy & Development Manager - Intelligen...,http://www.indeed.com/rc/clk?jk=71ad79371a8ee94c&fccid=c46d0116f6e69eae,3.5,3.9,"10,655",-,3.9,"$90,000+",3.7,90000
Prudential,3.9,"Newark, NJ","
Are you passionate about data and the technology? Identify,integrate and mine large data sets, connecting data from disparate sources to identify impact,...",30+ days ago,3.4,"Senior Specialist, Data Analytics",http://www.indeed.com/rc/clk?jk=7367100c6f1a1222&fccid=4144c0c6235e4037,3.6,4.0,961,-,3.9,"$90,000+",4.0,90000
Integral Ad Science,5.0,"New York, NY","
Comfortable dealing with all stakeholders at a client ranging from a media planners, data scientists, and executives....",30+ days ago,5.0,"Data Insights Analyst, Analytical Services",http://www.indeed.com/rc/clk?jk=8eca10ba932e2914&fccid=15f790ea1788057c,5.0,4.0,-,-,5.0,"$90,000+",5.0,90000
Springer Nature,3.5,"New York, NY","
Ability to maintain data integrity. Every day, around the globe, our imprints, books, journals and resources reach millions of people, helping researchers and...",1 day ago,3.4,Application Engineer,http://www.indeed.com/rc/clk?jk=ae27cbefbdd5d06f&fccid=bcbe3f5328b59f6d,3.1,4.2,17,-,3.5,"$90,000+",4.3,90000
Celgene,3.7,"Summit, NJ 07901","
S/he will be experienced working in environments demanding diverse data sources, such as clinical trial data, electronic health record data, insurance claims...",8 days ago,3.3,"Senior Data Scientist, IKU",http://www.indeed.com/rc/clk?jk=5d750258cc18844d&fccid=b7b2b0ecc148eab5,3.4,4.1,91,-,4.1,"$90,000+",3.9,90000
Spotify,4.1,"New York, NY 10011 (Chelsea area)","
Work within an interdisciplinary team of data engineers, data scientists, and designers Who You Are. Advise and train Spotifiers on data visualization best...",30+ days ago,2.9,Apps & Visualization Designer,http://www.indeed.com/rc/clk?jk=1bda840c94ec47c8&fccid=fe404d18bb9eef1e,3.4,4.5,11,-,3.8,"$90,000+",4.3,90000
Blue Apron,3.0,"New York, NY 10013 (Tribeca area)","
As a Senior Machine Learning Engineer at Blue Apron, you will work with a growing, multidisciplinary team of talented and motivated Data Scientists, Data...",30+ days ago,3.1,Senior Machine Learning Engineer,http://www.indeed.com/rc/clk?jk=647a8cdce69fcaea&fccid=dc55ba6e7c37067b,2.9,3.2,81,-,3.3,"$90,000+",3.3,90000
ADMIN FOR CHILDREN'S SVCS,2.8,"New York, NY","
Manage large datasets and advanced data analysis skills using statistical software such as SPSS and SAS. Two years as a City Research Scientist Level I can be...",19 days ago,3.3,Clinical Program Officer,http://www.indeed.com/rc/clk?jk=4eea94b453376de8&fccid=e0e7eeb370aef8de,2.8,3.5,6,-,3.5,"$90,000+",3.5,90000
Stonehenge Inc,-,"Rockville Centre, NY","
Company is looking for a talented and motivated data scientist and analytics developer to help provide business insight from our data assets and provide new...",30+ days ago,-,Data Scientist,http://www.indeed.com/cmp/Stonehenge-Inc/jobs/Data-Scientist-9324ba629d940103?r=1&fccid=66f8ce1d939a4b67,-,3.2,-,-,-,"$90,000+",-,90000
TRC Companies Inc,-,"New York, NY","
Demonstrates excellence and efficiency in writing, communication, data analysis, professional judgment, and knowledge of scientific principles....",7 days ago,-,Environmental Scientist/Consultant,http://www.indeed.com/rc/clk?jk=c0d7021c3fa527e4&fccid=453869dc4ab8e980,-,3.9,-,-,-,"$90,000+",-,90000
Execu | Search,3.9,"New York, NY","
The Data Scientist will responsible for building real products that have an immediate effect on the organization....",2 days ago,3.8,Data Scientist,http://www.indeed.com/rc/clk?jk=abbc6768e2bae0e7&fccid=1d60172167b02068,3.9,3.8,58,-,3.7,"$90,000+",4.2,90000
RangTech,5.0,"New York, NY","
Web analytics, Data mining techniques application for large data. Experience in data visualization and presentation....",30+ days ago,5.0,Data Scientist(H1b Candidates),http://www.indeed.com/rc/clk?jk=2206a37c36cc423c&fccid=f924423dab22b92a,5.0,5.0,-,-,5.0,"$90,000+",5.0,90000
Google,4.2,"New York, NY 10011 (Chelsea area)","
As a Technical Curriculum Developer, you will work closely with technical subject matter experts (SMEs) to design, develop and maintain technical learning...",5 days ago,3.5,"Technical Curriculum Developer, G Suite",http://www.indeed.com/rc/clk?jk=f88c614dd1ef0717&fccid=a5b4499d9e91a5c6,3.8,4.3,"1,212",-,4.0,"$90,000+",4.2,90000
Markit Financial Info Service,-,"New York, NY","
Markit is looking for a data scientist to join our Fixed Income Pricing Product Development team. Technical competency working with large amounts of data using...",30+ days ago,-,"Assistant Vice President, Data Scientist",http://www.indeed.com/rc/clk?jk=7ad1f64fbd02d242&fccid=4bfc05f2f2c1a92e,-,4.3,-,-,-,"$90,000+",-,90000
ASCAP,3.3,"New York, NY","
The Lead Data Scientist will work collaboratively to design the next generation of unique data capabilities on behalf of ASCAP members, licensees and executives...",25 days ago,2.9,Lead Data Scientist,http://www.indeed.com/rc/clk?jk=b173ddd477585d5f&fccid=fd7b192fd9cbdab7,3.1,3.4,25,-,3.6,"$90,000+",3.5,90000
Bloomberg,3.8,"New York, NY","
This data would be unmanageable without our help. Use Bloomberg’s unique data to build novel prediction models....",30+ days ago,3.3,Software Engineer / Research Scientist - Machine Learning Te...,http://www.indeed.com/rc/clk?jk=af6f87d2bc6eae79&fccid=f770da67b3b51c62,3.2,3.9,284,-,3.8,"$90,000+",3.7,90000
"Audible, Inc.",4.0,"Newark, NJ","
Do you enjoy working with Data Scientists to write software that can reshape the Audible business? You enjoy building and maintaining diverse software systems...",8 days ago,3.0,"Software Development Engineer, Data Science",http://www.indeed.com/rc/clk?jk=3d64c0df536b6979&fccid=e7d0bbedc4aaf3e3,4.0,4.0,-,-,4.0,"$90,000+",4.0,90000
JPMorgan Chase,3.7,"New York, NY","
Data Scientist - New York, NY. This includes a balance of marketing/campaign optimization, data wrangling and data science....",30+ days ago,3.4,"Digital Marketing – Sr. Data Scientist - New York, NY",http://www.indeed.com/rc/clk?jk=441c33b729d06bbc&fccid=c46d0116f6e69eae,3.5,3.9,"10,655",-,3.9,"$90,000+",3.7,90000
Averity,-,"Long Island City, NY","
Data Scientist to join our company's Operational Analytics team. This is an opportunity for an experienced Data Scientist to use your passion for advanced...",9 days ago,-,Sr. Data Scientist for Global Organization,http://www.indeed.com/rc/clk?jk=748eb72483988315&fccid=39407476605079e0,-,3.9,-,"$95,000 - $105,000 a year",-,"$90,000+",-,90000
Weill Cornell Medical College,3.8,"New York, NY","
Works collaboratively with other computer scientists, physician scientists, and engineers within the Division....",6 days ago,3.7,Cognitive Software Engineer,http://www.indeed.com/rc/clk?jk=8f0c746620d99494&fccid=7b846a98e5da569b,3.4,4.1,135,-,4.1,"$90,000+",3.9,90000
Celgene Corporation,3.7,"Summit, NJ 07901","
S/he will be experienced working in environments demanding diverse data sources, such as clinical trial data, electronic health record data, insurance claims...",8 days ago,3.3,"Senior Data Scientist, IKU",http://www.indeed.com/rc/clk?jk=c902b3c56198c66f&fccid=b7b2b0ecc148eab5,3.4,4.1,91,-,4.1,"$90,000+",3.9,90000
Aptask,4.0,"New York, NY","
Knowledge of current trends in Big Data frameworks and Data pipeline architecture is preferred. This is an opening to fill a *Data Scientist*....",30+ days ago,3.5,Data Scientist with Financial Exp_W2,http://www.indeed.com/cmp/Aptask/jobs/Data-Scientist-Financial-Exp_w2-62eda241046a3c51?r=1&fccid=a69035222c4b8ef8,4.0,4.5,-,-,4.5,"$90,000+",4.0,90000
Lancer Insurance Company,4.0,"Long Beach, NY 11561","
Lancer Insurance Company is looking for a talented and motivated data scientist and analytics developer to help provide business insight from our data assets...",30+ days ago,4.0,Data Scientist & Analytics Developer,http://www.indeed.com/cmp/Lancer-Insurance-Company/jobs/Data-Scientist-Analytic-Developer-60daa4cc2519aa23?r=1&fccid=0cc612d237d90031,4.5,5.0,-,-,3.5,"$90,000+",4.5,90000
NYU Langone Medical Center,3.9,"New York, NY","
Must be able to explain and convey data to all end users. Analytical Skills – Must possess the skills to interpret and analyze data both financially and...",2 days ago,3.6,Sourcing Leader,http://www.indeed.com/rc/clk?jk=35c92b1f3130e835&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$90,000+",3.9,90000
Precision For Value,2.5,"New York, NY","
At Precision, you will collaborate with teams that include former payers, data scientists, health economists, marketing strategists, and promotional...",15 days ago,3.5,Group Account Director,http://www.indeed.com/rc/clk?jk=0fb03700b17cc42f&fccid=7bb6931b3a51e34f,3.0,3.3,3,-,4.0,"$90,000+",2.0,90000
S&P Global Ratings,3.3,"New York, NY 10002 (Lower East Side area)","
Exposure to one or more data discovery, data visualization tools. Developing predictive algorithms based on historical data....",19 days ago,2.7,Director - Innovation Lab Data Scientist,http://www.indeed.com/rc/clk?jk=d6983d98657613c5&fccid=b6cbe54d4f54ff6d,3.0,3.3,3,-,2.7,"$90,000+",3.7,90000
Digital Reasoning,0.0,"New York, NY","
You will be part of a team of top notch software engineers, consultants, project managers and data scientists that focus on delivering the best solution every...",30+ days ago,0.0,Software Engineer/Dev OPS,http://www.indeed.com/company/Digital-Reasoning/jobs/Software-Engineer-Dev-Ops-8f81b63a1c562086?r=1&fccid=63f6f4b6fccadc75,0.0,5.0,-,-,0.0,"$90,000+",0.0,90000
"BryceNet, Inc.",-,"Island Park, NY 11558","
County B2B Business Services Firm seeks a seasoned Data Scientist / Analytics. Will contribute to data mining architectures, modeling standards, reporting and...",20 days ago,-,"Data Scientist and Analytics Developer, R",http://www.indeed.com/rc/clk?jk=c6f2ae2d58c8963a&fccid=9378b3a32db79829,-,2.9,-,-,-,"$90,000+",-,90000
Lancer Insurance Company,4.0,"Long Beach, NY 11561","
Lancer Insurance Company is looking for a talented and motivated data scientist and analytics developer to help provide business insight from our data assets...",30+ days ago,4.0,Data Scientist & Analytics Developer,http://www.indeed.com/company/Lancer-Insurance-Company/jobs/Data-Scientist-Analytic-Developer-60daa4cc2519aa23?r=1&fccid=0cc612d237d90031,4.5,5.0,-,-,3.5,"$90,000+",4.5,90000
Lantern Pharma,-,"New York, NY","
Analyze and integrate large-scale genetic data sets, including next-generation sequencing (WGS, WES, RNA-Seq) and GWAS/RVAS data - Working with other data...",30+ days ago,-,Scientist-Precision Medicine New York,http://www.indeed.com/company/Lantern-Pharma/jobs/Scientist-Precision-Medicine-a6fd33bb7dad83bb?r=1&fccid=c5d1157ddccadfba,-,4.7,-,-,-,"$90,000+",-,90000
Weill Cornell Medical College,3.8,"New York, NY","
Electronic health records, computerized order entry) and/or clinical data (e.g. Knowledge of and experience with data warehousing, star schemas, and reporting....",30+ days ago,3.7,Research Informatics Software Engineer,http://www.indeed.com/rc/clk?jk=74a182a8bdb7fa65&fccid=7b846a98e5da569b,3.4,4.1,135,-,4.1,"$90,000+",3.9,90000
Litify,-,"Brooklyn, NY 11232 (Greenwood area)","
As we grown our team of world class developers, UI/UX and data scientists, your work will directly impact thousands of law firms and hundreds of thousands of...",30+ days ago,-,Be our Hero Dev - Lead Back End / Full Stack Developer,http://www.indeed.com/cmp/Litify/jobs/Our-Hero-Dev-2e36d9a5fb97a10e?r=1&fccid=cf18c443262f3451,-,4.1,-,-,-,"$90,000+",-,90000
IBM,3.8,"New York, NY","
Data and Analytics. From the get-go, you will have the opportunity to impact IBM’s digital marketing strategy at a global level and work with some of the...",30+ days ago,3.6,Digital Performance Marketing Professional - Campaign Manage...,http://www.indeed.com/rc/clk?jk=adfe8d0e6dab32a2&fccid=de71a49b535e21cb,3.5,4.0,"12,047",-,3.5,"$90,000+",3.8,90000
GE Healthcare,3.8,"New York, NY","
Experience communicating scientific data (verbal and written). Supporting sites on the east coast along with facilitating evaluation of WIP packages in...",27 days ago,3.4,"Clinical Development Specialist, MR",http://www.indeed.com/rc/clk?jk=f06a1760aa1261f5&fccid=65b5f2aba4dbd31f,3.5,4.0,684,-,3.8,"$90,000+",3.7,90000
IBM,3.8,"New York, NY","
Data and Analytics. To achieve this, we assemble cross-functional SWAT teams that may include developers, designers, data analysts, strategists, program...",30+ days ago,3.6,Digital Performance Marketing Professional - Marketing Innov...,http://www.indeed.com/rc/clk?jk=8f2b406e10884c85&fccid=de71a49b535e21cb,3.5,4.0,"12,047",-,3.5,"$90,000+",3.8,90000
Averity,-,"New York, NY","
Our Quantitative Strategy team is in search of a statically and analytically driven Quant / Data Scientist with hands on programming experience to lead the...",30+ days ago,-,Quantitative Research Analyst / Data Scientist for $20B Hedg...,http://www.indeed.com/rc/clk?jk=f894d92be821469e&fccid=39407476605079e0,-,4.0,-,"$200,000 - $250,000 a year",-,"$90,000+",-,90000
Celgene Corporation,3.7,"Summit, NJ 07901","
Proficient at data interpretation. Safety, primary efficacy variables, and laboratory data. Assist with review of ongoing summary data including:....",27 days ago,3.3,Clinical Research Scientist,http://www.indeed.com/rc/clk?jk=6f346ed7ab70b720&fccid=b7b2b0ecc148eab5,3.4,4.1,91,-,4.1,"$90,000+",3.9,90000
Magnetic,2.7,"New York, NY 10036 (Clinton area)","
As a Director of Data Science, you will oversee the Data Science team. You have managed teams of Data Scientists, and believe they’re best motivated when they...",30+ days ago,2.3,"Director, Data Science",http://www.indeed.com/rc/clk?jk=0dca9f55db7cf678&fccid=703ee70b6bf5a510,2.3,2.7,4,-,2.0,"$90,000+",2.7,90000
Weill Cornell Medical College,3.8,"New York, NY","
Access to data within systems that contain significant portions of confidential medical records may be necessary to do your job, however, viewing of that...",30+ days ago,3.7,PMO Associate II,http://www.indeed.com/rc/clk?jk=7572b6b1d11cfda0&fccid=7b846a98e5da569b,3.4,4.1,135,-,4.1,"$90,000+",3.9,90000
Tribune Media Company,1.5,"New York, NY","
With lean-forward television audiences, high-quality local brands, a significant national digital footprint and the most sought after data capabilities in media...",30+ days ago,1.3,Director Advertising Products,http://www.indeed.com/rc/clk?jk=22b756cde33319bd&fccid=82856351e54bf690,1.0,2.0,-,-,2.3,"$90,000+",2.0,90000
Estee Lauder,4.1,"New York, NY","
Lead Data Discovery exercises to help the Global Brands and Supply Chain sectors understand their data quality, data completeness and analytics opportunities....",6 days ago,3.7,"Director, Analytics & Reporting (Supply Chain)",http://www.indeed.com/rc/clk?jk=d36ec2e00870899e&fccid=151f0f22e9469d1c,3.8,4.2,473,-,3.9,"$90,000+",3.9,90000
AT&T,3.6,"Middletown, NJ 07748","
The Optimization, Reliability and Customer Analytics (ORCA) department within AT&T Research creates and delivers original solutions to some of our Company’s and...",30+ days ago,3.4,Principal Inventive Scientist SDN Optimization,http://www.indeed.com/rc/clk?jk=4400400e095f38ad&fccid=25b5166547bbf543,3.4,3.9,"14,214",-,4.0,"$90,000+",3.5,90000
Socrata,2.0,"New York, NY","
Too often, this data is inaccessible and only useful if you’re a database administrator, or a data scientist....",21 days ago,4.0,Account Executive - New York Region,http://www.indeed.com/rc/clk?jk=9ec507250735dd7b&fccid=1b2f37de819662ec,3.0,3.0,-,-,4.0,"$90,000+",1.0,90000
Shutterstock,3.8,"New York, NY","
Enjoys working closely with product managers, engineers, data scientists and customer happiness teams to inform design decisions that lead to high business...",30+ days ago,2.5,Product Designer,http://www.indeed.com/rc/clk?jk=4b676fe04e9134d6&fccid=bee6858907df8871,2.8,2.9,-,-,3.5,"$90,000+",3.0,90000
Oscar Insurance,3.9,"New York, NY 10012 (Little Italy area)","
Oscar’s team of world-class engineers, data scientists, and healthcare experts has come together to tackle the health industry’s toughest problems....",16 days ago,3.2,Software Engineer: Internship 2017,http://www.indeed.com/rc/clk?jk=5cb0c2a62cbe97c7&fccid=1dabef2956e95968,3.5,4.0,10,-,4.2,"$90,000+",4.1,90000
Voxy,3.0,"New York, NY 10012 (Little Italy area)","
We’re a team of linguists, scientists, developers, designers, teachers and communication experts who believe there is a better way to learn a new language....",6 days ago,3.2,Product Marketing Manager,http://www.indeed.com/rc/clk?jk=0761d66cdda19db6&fccid=a52aff796046b48e,4.0,4.0,5,-,3.4,"$90,000+",4.0,90000
Worldgroup Careers,-,"Parsippany, NJ","
Must be able to analyze clinical data, interpret research, and scrutinize all sources for answers. We are looking for intelligent and imaginative scientists who...",5 days ago,-,"Scientific Strategist, McCann Torre Lazur",http://www.indeed.com/rc/clk?jk=71f202b0e2b15367&fccid=ef7fbfb43f6780a1,-,4.1,-,-,-,"$90,000+",-,90000
Harnham,-,"New York, NY","
Chief Data Scientist - Consulting. Chief Data Scientist | Data Science | Insurance | Management Consulting | Project Management | Statistical Modeling....",30+ days ago,-,Chief Data Scientist - Consulting,http://www.indeed.com/rc/clk?jk=ed804e9cea125191&fccid=d72eb0548d91249c,-,5.0,-,"$220,000 a year",-,"$90,000+",-,90000
NYU Langone Medical Center,3.9,"New York, NY","
And Hassenfeld Children’s Hospital, a comprehensive pediatric hospital supporting a full array of children’s health services across the medical center – plus...",2 days ago,3.6,Assistant Director - Finance,http://www.indeed.com/rc/clk?jk=040675a96f2ee784&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$90,000+",3.9,90000
Elsevier,3.6,"New York, NY 10018 (Clinton area)","
Identifying, extracting and cleansing relevant data from source systems. Collection and synthesis of internal and external data....",10 days ago,3.1,Customer Insights Analyst,http://www.indeed.com/rc/clk?jk=30a210e4b93dd606&fccid=cc83b93538e07cb1,3.2,3.6,86,-,3.5,"$90,000+",3.8,90000
Analytic Recruiting,5.0,"New York, NY 10017 (Midtown area)","
Assess data quality, identify data integrity issues. Data Science, Data Mining, Machine Learning, Business Intelligence, Text Mining, Web Scraping, Parsing,...",30+ days ago,5.0,Web Extracted Data Equity Research Analyst - Hedge Fund,http://www.indeed.com/rc/clk?jk=40196f23f1a3b262&fccid=3b4e0f2c2deb87d6,5.0,4.0,2,-,5.0,"$90,000+",5.0,90000
Accenture,3.9,"New York, NY 10011 (Chelsea area)","
Understanding of analytics roles and responsibilities (e.g., data scientist). Accenture has a team of more than 36,000 digital professionals including technical...",30+ days ago,3.8,Analytics Go-to-Market Account Lead for Life Sciences Senior...,http://www.indeed.com/rc/clk?jk=4da863557f14d550&fccid=a4e4e2eaf26690c9,3.6,4.0,"6,848",-,3.6,"$90,000+",3.7,90000
Weill Cornell Medical College,3.8,"New York, NY","
Implement data management and storage tiering, including off-site replication or backup to Cornell Ithaca campus....",30+ days ago,3.7,Research Systems Administrator,http://www.indeed.com/rc/clk?jk=ffff2c400cb63fe2&fccid=7b846a98e5da569b,3.4,4.1,135,-,4.1,"$90,000+",3.9,90000
NYU Langone Medical Center,3.9,"New York, NY","
Collects, analyzes, evaluates and summarizes data regarding bed utilization. And Hassenfeld Children’s Hospital, a comprehensive pediatric hospital supporting a...",5 days ago,3.6,Director - Bed Management,http://www.indeed.com/rc/clk?jk=275b64d7b469e398&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$90,000+",3.9,90000
Selby Jennings,-,"New York, NY 10167 (Midtown area)","
Manage and grow a small team of data scientists. Develop various statistical models through data collection and data filtering that will be used by the...",30+ days ago,-,VP/Director Quantitative Data Manager - Equity ETF,http://www.indeed.com/rc/clk?jk=bd5283d8f80af1f8&fccid=e46dcf251ad893cd,-,4.1,-,-,-,"$90,000+",-,90000
Edgewell,2.3,"Allendale, NJ","
L.Good documentation practices of any records and data. The Senior Scientist role supports business needs as outlined by Associate Manager, Manager, Sr....",12 days ago,2.0,Senior Scientist - Sun Care,http://www.indeed.com/rc/clk?jk=9eab36e06d99e4d4&fccid=3bbf9c4058cc42a2,2.3,3.2,-,-,3.3,"$90,000+",3.8,90000
ALOHA,3.6,"New York, NY 10011 (Chelsea area)","
Manage and maintain updated Safety Data Sheets (SDSs) for all finished products so as to be in compliance the HAZCOMM inclusive of archiving supplier...",30+ days ago,3.4,Regulatory Manager,http://www.indeed.com/rc/clk?jk=a2181386ecb036ce&fccid=7e7d107b1a313b30,3.2,4.0,21,-,3.4,"$90,000+",3.6,90000
ADP,3.7,"New York, NY 10005 (Financial District area)","
At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",1 day ago,3.5,UX Researcher III,http://www.indeed.com/rc/clk?jk=8967ad663194c8ec&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$90,000+",3.8,90000
BP Staffing,3.2,"Long Beach, NY","
Data Scientist and Analytics DeveloperSeeking a talented and motivated data scientist and analytics developer to help provide business insight from our data...",27 days ago,2.5,Data Scientist and Analytics Develope,http://www.indeed.com/company/BP-STAFFING/jobs/Data-Scientist-Analytic-Develope-79cbc015b4c1dd80?r=1&fccid=49ff617545846fd1,3.2,3.0,-,-,2.2,"$90,000+",3.0,90000
TSR Consulting,4.0,"New York, NY 10019 (Midtown area)","
Own the data transformation pipeline interfacing with data providers and data analysts. The person will work closely with the broader team including analysts,...",30+ days ago,3.5,Data Engineer,http://www.indeed.com/rc/clk?jk=26da2573656e4701&fccid=dcf30acec509b7fb,4.5,5.0,3,-,4.0,"$90,000+",4.0,90000
DataKind,-,"New York, NY","
Experience managing data science projects or data science knowledge. We bring pro bono data scientists together with organizations that are dedicated to solving...",30+ days ago,-,Network Lead,http://www.indeed.com/rc/clk?jk=50598058081b55be&fccid=1d8e31f3f2dffe07,-,4.0,-,-,-,"$90,000+",-,90000
NYU Langone Medical Center,3.9,"New York, NY","
Data Warehousing/Data Mart experience. And Hassenfeld Children’s Hospital, a comprehensive pediatric hospital supporting a full array of children’s health...",30+ days ago,3.6,PeopleSoft/nVision Report Developer,http://www.indeed.com/rc/clk?jk=ddd994ab7819b8c7&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$90,000+",3.9,90000
bnchmrk,-,"Edgewater, NJ","
Bnchmrk is seeking a talented Data Scientist to join our Product Team, located in northern New Jersey. This Data Scientist will need to have a background in...",30+ days ago,-,Data Scientist,http://www.indeed.com/cmp/bnchmrk/jobs/Data-Scientist-e625fdd883cc2281?r=1&fccid=4898e67433ce8c23,-,4.1,-,-,-,"$90,000+",-,90000
Accenture,3.9,"New York, NY 10011 (Chelsea area)","
Understanding of analytics roles and responsibilities (e.g., data scientist). Data management skills....",30+ days ago,3.8,Analytics Strategy & Transformation Manager (Life Sciences),http://www.indeed.com/rc/clk?jk=4803a99a75f02b61&fccid=a4e4e2eaf26690c9,3.6,4.0,"6,848",-,3.6,"$90,000+",3.7,90000
